run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
smoke_lda_one_subject,8,0.8,0.9,16,0.8265520491866143,1.0,0.1734479508133857,BCI_IV_2a,1,v1_lda
smoke_lda_one_subject,9,0.9,1.0,0,,,,BCI_IV_2a,1,v1_lda
smoke_lda,0,0.0,0.1,0,,,,BCI_IV_2a,1,v1_lda
smoke_lda,1,0.1,0.2,0,,,,BCI_IV_2a,1,v1_lda
smoke_lda,2,0.2,0.3,2,0.2871863842190385,0.5,0.2128136157809614,BCI_IV_2a,1,v1_lda
smoke_lda,3,0.3,0.4,19,0.3607535762654236,0.1578947368421052,0.2028588394233184,BCI_IV_2a,1,v1_lda
smoke_lda,4,0.4,0.5,73,0.4583148373589893,0.589041095890411,0.1307262585314216,BCI_IV_2a,1,v1_lda
smoke_lda,5,0.5,0.6000000000000001,68,0.5453088400165287,0.7941176470588235,0.2488088070422948,BCI_IV_2a,1,v1_lda
smoke_lda,6,0.6000000000000001,0.7000000000000001,74,0.6471425872320908,0.7567567567567568,0.1096141695246659,BCI_IV_2a,1,v1_lda
smoke_lda,7,0.7000000000000001,0.8,36,0.7471398936820967,1.0,0.2528601063179033,BCI_IV_2a,1,v1_lda
smoke_lda,8,0.8,0.9,16,0.8265520491866143,1.0,0.1734479508133857,BCI_IV_2a,1,v1_lda
smoke_lda,9,0.9,1.0,0,,,,BCI_IV_2a,1,v1_lda
smoke_lda,0,0.0,0.1,0,,,,BCI_IV_2a,2,v1_lda
smoke_lda,1,0.1,0.2,0,,,,BCI_IV_2a,2,v1_lda
smoke_lda,2,0.2,0.3,0,,,,BCI_IV_2a,2,v1_lda
smoke_lda,3,0.3,0.4,0,,,,BCI_IV_2a,2,v1_lda
smoke_lda,4,0.4,0.5,33,0.4790733710340188,0.0,0.4790733710340188,BCI_IV_2a,2,v1_lda
smoke_lda,5,0.5,0.6000000000000001,242,0.5505770493161444,0.2479338842975206,0.3026431650186237,BCI_IV_2a,2,v1_lda
smoke_lda,6,0.6000000000000001,0.7000000000000001,13,0.6114223100705851,0.9230769230769232,0.311654613006338,BCI_IV_2a,2,v1_lda
smoke_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,2,v1_lda
smoke_lda,8,0.8,0.9,0,,,,BCI_IV_2a,2,v1_lda
smoke_lda,9,0.9,1.0,0,,,,BCI_IV_2a,2,v1_lda
smoke_lda,0,0.0,0.1,0,,,,BCI_IV_2a,3,v1_lda
smoke_lda,1,0.1,0.2,0,,,,BCI_IV_2a,3,v1_lda
