run,dataset,subject,model,uncertainty_score,target_coverage,coverage,score_cutoff,selective_accuracy,selective_risk
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,5,deep_ensemble_validation_weighted,max-prob,0.8,0.8020833333333334,0.3259022199072588,0.4935064935064935,0.5064935064935066
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,v1_lda,max-prob,0.4,0.4027777777777778,0.5513657381852063,0.3620689655172414,0.6379310344827587
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,v1_lda,max-prob,0.6,0.6006944444444444,0.5319333922711972,0.3236994219653179,0.676300578034682
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,v1_lda,max-prob,0.8,0.8020833333333334,0.5128326484825559,0.29004329004329,0.7099567099567099
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,eegnet_uncalibrated,max-prob,0.4,0.4027777777777778,0.4015202046881297,0.3879310344827586,0.6120689655172413
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,eegnet_uncalibrated,max-prob,0.6,0.6006944444444444,0.3573555374137593,0.3410404624277456,0.6589595375722543
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,eegnet_uncalibrated,max-prob,0.8,0.8020833333333334,0.3167874769158003,0.329004329004329,0.670995670995671
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,eegnet_calibrated,max-prob,0.4,0.4027777777777778,0.4503728820899998,0.3793103448275862,0.6206896551724138
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,eegnet_calibrated,max-prob,0.6,0.6006944444444444,0.3898209881136923,0.3410404624277456,0.6589595375722543
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,eegnet_calibrated,max-prob,0.8,0.8020833333333334,0.3384669334062151,0.329004329004329,0.670995670995671
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,spatial_uncalibrated,max-prob,0.4,0.4027777777777778,0.6636956837316353,0.5086206896551724,0.4913793103448276
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,spatial_uncalibrated,max-prob,0.6,0.6006944444444444,0.5613481641759782,0.4855491329479768,0.5144508670520231
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,spatial_uncalibrated,max-prob,0.8,0.8020833333333334,0.4642345914499142,0.4588744588744589,0.5411255411255411
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,spatial_calibrated,max-prob,0.4,0.4027777777777778,0.5391684108805705,0.5172413793103449,0.4827586206896551
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,spatial_calibrated,max-prob,0.6,0.6006944444444444,0.471417499196827,0.4855491329479768,0.5144508670520231
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,spatial_calibrated,max-prob,0.8,0.8020833333333334,0.4044234886821946,0.4545454545454545,0.5454545454545454
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,deep_ensemble_validation_weighted,max-prob,0.4,0.4027777777777778,0.5221557195444189,0.5258620689655172,0.4741379310344827
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,deep_ensemble_validation_weighted,max-prob,0.6,0.6006944444444444,0.4546883223690156,0.4971098265895953,0.5028901734104047
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,6,deep_ensemble_validation_weighted,max-prob,0.8,0.8020833333333334,0.4034691714780993,0.4329004329004329,0.5670995670995671
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,v1_lda,max-prob,0.4,0.4027777777777778,0.4152344472852049,0.6293103448275862,0.3706896551724138
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,v1_lda,max-prob,0.6,0.6006944444444444,0.386702828934135,0.5144508670520231,0.4855491329479768
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,v1_lda,max-prob,0.8,0.8020833333333334,0.36829728265363,0.4372294372294372,0.5627705627705628
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,eegnet_uncalibrated,max-prob,0.4,0.4027777777777778,0.7708756305212712,0.7931034482758621,0.2068965517241379
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,eegnet_uncalibrated,max-prob,0.6,0.6006944444444444,0.6599212937744554,0.7687861271676301,0.2312138728323699
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,eegnet_uncalibrated,max-prob,0.8,0.8020833333333334,0.5559029587027311,0.7186147186147186,0.2813852813852814
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,eegnet_calibrated,max-prob,0.4,0.4027777777777778,0.7496904042756368,0.7931034482758621,0.2068965517241379
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,eegnet_calibrated,max-prob,0.6,0.6006944444444444,0.640978702801305,0.7745664739884393,0.2254335260115607
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,eegnet_calibrated,max-prob,0.8,0.8020833333333334,0.5461579760443771,0.7186147186147186,0.2813852813852814
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,spatial_uncalibrated,max-prob,0.4,0.4027777777777778,0.964986258511376,0.9827586206896552,0.0172413793103448
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,spatial_uncalibrated,max-prob,0.6,0.6006944444444444,0.9186047780203048,0.930635838150289,0.0693641618497109
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,spatial_uncalibrated,max-prob,0.8,0.8020833333333334,0.7971876009617185,0.8917748917748918,0.1082251082251082
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,spatial_calibrated,max-prob,0.4,0.4027777777777778,0.964025394793964,0.9827586206896552,0.0172413793103448
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,spatial_calibrated,max-prob,0.6,0.6006944444444444,0.9171932346345402,0.930635838150289,0.0693641618497109
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,spatial_calibrated,max-prob,0.8,0.8020833333333334,0.7954541429742786,0.8917748917748918,0.1082251082251082
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,deep_ensemble_validation_weighted,max-prob,0.4,0.4027777777777778,0.9165896272552196,0.896551724137931,0.1034482758620689
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,deep_ensemble_validation_weighted,max-prob,0.6,0.6006944444444444,0.8579902295495222,0.8901734104046243,0.1098265895953757
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,7,deep_ensemble_validation_weighted,max-prob,0.8,0.8020833333333334,0.7340757608130517,0.8701298701298701,0.1298701298701299
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,v1_lda,max-prob,0.4,0.4027777777777778,0.4227871359962227,0.7672413793103449,0.2327586206896551
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,v1_lda,max-prob,0.6,0.6006944444444444,0.3921936341382556,0.7109826589595376,0.2890173410404624
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,v1_lda,max-prob,0.8,0.8020833333333334,0.3580032950871368,0.6796536796536796,0.3203463203463204
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,eegnet_uncalibrated,max-prob,0.4,0.4027777777777778,0.8440126841832258,0.8706896551724138,0.1293103448275862
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,eegnet_uncalibrated,max-prob,0.6,0.6006944444444444,0.6877201670582882,0.861271676300578,0.138728323699422
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,eegnet_uncalibrated,max-prob,0.8,0.8020833333333334,0.5635577393289525,0.8181818181818182,0.1818181818181817
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,eegnet_calibrated,max-prob,0.4,0.4027777777777778,0.8282515646596508,0.8706896551724138,0.1293103448275862
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,eegnet_calibrated,max-prob,0.6,0.6006944444444444,0.6724751654101636,0.861271676300578,0.138728323699422
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,eegnet_calibrated,max-prob,0.8,0.8020833333333334,0.5525360395981233,0.8181818181818182,0.1818181818181817
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,spatial_uncalibrated,max-prob,0.4,0.4027777777777778,0.9852822017815216,0.9310344827586208,0.0689655172413793
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,spatial_uncalibrated,max-prob,0.6,0.6006944444444444,0.931916629616883,0.930635838150289,0.0693641618497109
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,spatial_uncalibrated,max-prob,0.8,0.8020833333333334,0.7538097777825455,0.8744588744588745,0.1255411255411255
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,spatial_calibrated,max-prob,0.4,0.4027777777777778,0.9852814963222218,0.9310344827586208,0.0689655172413793
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,spatial_calibrated,max-prob,0.6,0.6006944444444444,0.9319150335828692,0.930635838150289,0.0693641618497109
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,spatial_calibrated,max-prob,0.8,0.8020833333333334,0.7538068139669866,0.8744588744588745,0.1255411255411255
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,deep_ensemble_validation_weighted,max-prob,0.4,0.4027777777777778,0.9464773829618914,0.9482758620689656,0.0517241379310344
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,deep_ensemble_validation_weighted,max-prob,0.6,0.6006944444444444,0.8650442466251718,0.9248554913294798,0.0751445086705202
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,8,deep_ensemble_validation_weighted,max-prob,0.8,0.8020833333333334,0.7042611554732691,0.8961038961038961,0.1038961038961039
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,v1_lda,max-prob,0.4,0.4015151515151515,0.3767164475254669,0.4528301886792453,0.5471698113207547
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,v1_lda,max-prob,0.6,0.6022727272727273,0.3560661025498158,0.4528301886792453,0.5471698113207547
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,v1_lda,max-prob,0.8,0.803030303030303,0.3357471326901859,0.419811320754717,0.5801886792452831
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,eegnet_uncalibrated,max-prob,0.4,0.4015151515151515,0.902217111629759,0.9433962264150944,0.0566037735849056
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,eegnet_uncalibrated,max-prob,0.6,0.6022727272727273,0.7818415288827913,0.8742138364779874,0.1257861635220125
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,eegnet_uncalibrated,max-prob,0.8,0.803030303030303,0.610321979918341,0.8066037735849056,0.1933962264150943
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,eegnet_calibrated,max-prob,0.4,0.4015151515151515,0.8775412465861614,0.9433962264150944,0.0566037735849056
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,eegnet_calibrated,max-prob,0.6,0.6022727272727273,0.7503724219872742,0.8742138364779874,0.1257861635220125
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,eegnet_calibrated,max-prob,0.8,0.803030303030303,0.5905848855571862,0.8066037735849056,0.1933962264150943
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,spatial_uncalibrated,max-prob,0.4,0.4015151515151515,0.9840903786093426,0.9433962264150944,0.0566037735849056
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,spatial_uncalibrated,max-prob,0.6,0.6022727272727273,0.940484340647472,0.8805031446540881,0.1194968553459119
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,spatial_uncalibrated,max-prob,0.8,0.803030303030303,0.7664641776579156,0.8632075471698113,0.1367924528301887
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,spatial_calibrated,max-prob,0.4,0.4015151515151515,0.9818119146940444,0.9433962264150944,0.0566037735849056
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,spatial_calibrated,max-prob,0.6,0.6022727272727273,0.9350847818464924,0.8805031446540881,0.1194968553459119
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,spatial_calibrated,max-prob,0.8,0.803030303030303,0.7596046382586046,0.8632075471698113,0.1367924528301887
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,deep_ensemble_validation_weighted,max-prob,0.4,0.4015151515151515,0.9346936493567723,0.981132075471698,0.0188679245283018
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,deep_ensemble_validation_weighted,max-prob,0.6,0.6022727272727273,0.8183870675316572,0.9119496855345912,0.0880503144654087
full_deep_bci_iv_2a_validation_postcal,BCI_IV_2a,9,deep_ensemble_validation_weighted,max-prob,0.8,0.803030303030303,0.6507737506373135,0.8632075471698113,0.1367924528301887
